,1.wrd,10.wrd,11.wrd,12.wrd,13.wrd,14.wrd,15.wrd,16.wrd,17.wrd,18.wrd,19.wrd,2.wrd,20.wrd,21.wrd,22.wrd,23.wrd,24.wrd,249.wrd,25.wrd,250.wrd,251.wrd,252.wrd,253.wrd,254.wrd,255.wrd,256.wrd,257.wrd,258.wrd,259.wrd,26.wrd,260.wrd,261.wrd,262.wrd,263.wrd,264.wrd,265.wrd,266.wrd,267.wrd,268.wrd,269.wrd,27.wrd,270.wrd,271.wrd,272.wrd,273.wrd,274.wrd,275.wrd,276.wrd,277.wrd,278.wrd,279.wrd,28.wrd,29.wrd,3.wrd,30.wrd,31.wrd,4.wrd,5.wrd,559.wrd,560.wrd,561.wrd,562.wrd,563.wrd,564.wrd,565.wrd,566.wrd,567.wrd,568.wrd,569.wrd,570.wrd,571.wrd,572.wrd,573.wrd,574.wrd,575.wrd,576.wrd,577.wrd,578.wrd,579.wrd,580.wrd,581.wrd,582.wrd,583.wrd,584.wrd,585.wrd,586.wrd,587.wrd,588.wrd,589.wrd,6.wrd,7.wrd,8.wrd,9.wrd
257.wrd,0.43003273322422264,0.35024549918166936,0.43003273322422264,0.41857610474631757,0.2831423895253683,0.4054828150572831,0.4435351882160393,0.28068739770867435,0.3048281505728314,0.29255319148936165,0.32692307692307687,0.2528641571194763,0.4042553191489362,0.1963993453355155,0.40671031096563015,0.43412438625204586,0.4112111292962357,0.4296235679214403,0.37725040916530284,0.3760229132569558,0.38707037643207853,0.3895253682487725,0.4795417348608838,0.2888707037643208,0.44271685761047463,0.4480360065466449,1.0,0.5159574468085106,0.4218494271685761,0.38338788870703766,0.36170212765957444,0.4075286415711947,0.5188216039279869,0.46440261865793786,0.19844517184942712,0.4590834697217676,0.1522094926350246,0.25450081833060556,0.3359247135842881,0.28682487725040917,0.37356792144026185,0.2401800327332242,0.2512274959083469,0.2970540098199672,0.35392798690671035,0.41734860883797054,0.4844517184942717,0.3400163666121113,0.4206219312602292,0.3846153846153846,0.31669394435351883,0.33346972176759415,0.38707037643207853,0.353518821603928,0.3874795417348609,0.3670212765957447,0.40793780687397707,0.37438625204582654,0.3027823240589198,0.46235679214402614,0.3555646481178396,0.3514729950900164,0.41571194762684127,0.36620294599018,0.38052373158756136,0.4754500818330606,0.48772504091653024,0.3993453355155483,0.29746317512274956,0.2860065466448445,0.3576104746317512,0.22217675941080195,0.26309328968903434,0.25941080196399346,0.31219312602291327,0.5421440261865793,0.3633387888707038,0.34124386252045824,0.2508183306055647,0.42307692307692313,0.42144026186579375,0.34819967266775775,0.41857610474631757,0.38911620294599014,0.42348608837970536,0.4071194762684124,0.4189852700490998,0.34533551554828146,0.32855973813420625,0.22094926350245503,0.31669394435351883,0.4042553191489362,0.29828150572831424
258.wrd,0.5437806873977087,0.41530278232405893,0.5090016366612111,0.5061374795417348,0.3318330605564648,0.5650572831423895,0.6321603927986907,0.36865793780687395,0.5581014729950899,0.2823240589198036,0.4885433715220949,0.486088379705401,0.5560556464811783,0.28968903436988547,0.5761047463175123,0.5986088379705401,0.5212765957446808,0.34328968903436985,0.5527823240589198,0.5094108019639935,0.4296235679214403,0.46808510638297873,0.6493453355155483,0.6022913256955811,0.6264320785597381,0.6112929623567922,0.5159574468085106,1.0,0.4132569558101473,0.5650572831423895,0.5977905073649754,0.5200490998363339,0.644026186579378,0.5658756137479541,0.4668576104746317,0.6342062193126023,0.5818330605564648,0.5445990180032734,0.5360065466448445,0.34410801963993454,0.5253682487725041,0.4627659574468085,0.531505728314239,0.6145662847790507,0.6100654664484452,0.618657937806874,0.6088379705400981,0.4787234042553191,0.5286415711947627,0.5351882160392798,0.5626022913256956,0.545417348608838,0.5421440261865793,0.4210310965630114,0.6223404255319149,0.5687397708674304,0.529050736497545,0.3633387888707038,0.5765139116202946,0.5122749590834696,0.3449263502454992,0.4901800327332242,0.4549918166939444,0.5339607201309329,0.37152209492635024,0.5650572831423895,0.5081833060556464,0.4914075286415712,0.439443535188216,0.5265957446808511,0.4451718494271686,0.4766775777414075,0.5409165302782324,0.473404255319149,0.5486906710310966,0.5368248772504092,0.6190671031096563,0.4844517184942717,0.20376432078559736,0.5298690671031097,0.5331423895253682,0.5380523731587561,0.5257774140752864,0.5666939443535188,0.6092471358428806,0.6145662847790507,0.5552373158756138,0.5225040916530278,0.5335515548281506,0.4987725040916531,0.29623567921440264,0.4795417348608838,0.35188216039279874
259.wrd,0.5433715220949263,0.559328968903437,0.6076104746317512,0.5777414075286416,0.3874795417348609,0.49549918166939444,0.5225040916530278,0.2892798690671031,0.5687397708674304,0.2536824877250409,0.5961538461538461,0.48199672667757776,0.6366612111292962,0.38911620294599014,0.5941080196399345,0.5806055646481179,0.5904255319148937,0.36088379705400986,0.5773322422258593,0.516366612111293,0.41243862520458263,0.47626841243862517,0.443126022913257,0.32487725040916526,0.41857610474631757,0.5630114566284778,0.4218494271685761,0.4132569558101473,1.0,0.6117021276595744,0.4881342062193126,0.29255319148936165,0.531505728314239,0.43207855973813425,0.3056464811783961,0.5495090016366613,0.4206219312602292,0.42716857610474634,0.4328968903436988,0.42553191489361697,0.5495090016366613,0.41243862520458263,0.4717675941080196,0.4725859247135843,0.45458265139116205,0.4881342062193126,0.5110474631751227,0.5265957446808511,0.4922258592471358,0.4590834697217676,0.4365793780687398,0.5801963993453355,0.5212765957446808,0.4226677577741408,0.5666939443535188,0.5544189852700492,0.4844517184942717,0.40098199672667756,0.4083469721767594,0.5045008183306056,0.44558101472995093,0.5421440261865793,0.5409165302782324,0.4971358428805237,0.5045008183306056,0.5912438625204582,0.5863338788870704,0.5646481178396072,0.5806055646481179,0.49263502454991814,0.5683306055646481,0.4288052373158756,0.47913256955810146,0.5261865793780687,0.5069558101472995,0.4026186579378068,0.5372340425531915,0.48281505728314233,0.2872340425531915,0.5057283142389526,0.5355973813420623,0.5049099836333879,0.5298690671031097,0.469721767594108,0.4987725040916531,0.5106382978723405,0.48567921440261863,0.48977086743044185,0.4083469721767594,0.45867430441898527,0.4463993453355155,0.5924713584288053,0.3612929623567921
26.wrd,0.660392798690671,0.6219312602291326,0.6391162029459903,0.6828968903436989,0.4689034369885434,0.7720949263502455,0.7962356792144026,0.37561374795417346,0.823240589198036,0.35883797054009825,0.752454991816694,0.6444353518821604,0.8334697217675942,0.45540098199672663,0.8236497545008183,0.7864157119476268,0.7937806873977087,0.3261047463175123,0.760229132569558,0.5028641571194763,0.4161211129296236,0.5171849427168576,0.5879705400981996,0.5090016366612111,0.5503273322422259,0.6166121112929623,0.38338788870703766,0.5650572831423895,0.6117021276595744,1.0,0.5294599018003273,0.38420621931260224,0.6399345335515548,0.5265957446808511,0.4676759410801964,0.6493453355155483,0.5257774140752864,0.5675122749590835,0.6346153846153846,0.48404255319148937,0.8166939443535188,0.6505728314238952,0.5392798690671031,0.7119476268412439,0.5990180032733224,0.6415711947626841,0.6387070376432078,0.6783960720130933,0.6129296235679215,0.6387070376432078,0.6031096563011457,0.7950081833060556,0.7708674304418985,0.4807692307692307,0.7962356792144026,0.7671849427168576,0.6145662847790507,0.5458265139116203,0.6432078559738135,0.5626022913256956,0.5032733224222585,0.5654664484451719,0.5548281505728314,0.559328968903437,0.545417348608838,0.6599836333878887,0.5826513911620295,0.5511456628477904,0.5855155482815058,0.6571194762684125,0.6108837970540097,0.5936988543371522,0.6284779050736498,0.574468085106383,0.65671031096563,0.5507364975450082,0.6219312602291326,0.5773322422258593,0.2344517184942717,0.5936988543371522,0.6661211129296236,0.5961538461538461,0.644026186579378,0.6689852700490999,0.7254500818330605,0.6579378068739771,0.6280687397708674,0.6350245499181669,0.5863338788870704,0.6309328968903437,0.5090016366612111,0.7680032733224222,0.46440261865793786
260.wrd,0.503682487725041,0.412847790507365,0.45540098199672663,0.4942716857610474,0.219721767594108,0.5090016366612111,0.4864975450081833,0.3359247135842881,0.5372340425531915,0.14770867430441903,0.49263502454991814,0.42716857610474634,0.5392798690671031,0.2479541734860884,0.48117839607201307,0.5331423895253682,0.45949263502454996,0.20540098199672663,0.5515548281505729,0.5400981996726677,0.47790507364975454,0.47995090016366615,0.5499181669394435,0.5630114566284778,0.5274140752864157,0.6141571194762684,0.36170212765957444,0.5977905073649754,0.4881342062193126,0.5294599018003273,1.0,0.4099836333878887,0.5445990180032734,0.4296235679214403,0.3387888707037643,0.6014729950900164,0.587152209492635,0.5081833060556464,0.41939443535188214,0.3351063829787234,0.49345335515548283,0.44394435351882156,0.473404255319149,0.48690671031096566,0.5208674304418985,0.5355973813420623,0.5200490998363339,0.4914075286415712,0.4316693944353519,0.45744680851063835,0.4451718494271686,0.5662847790507365,0.5020458265139116,0.3449263502454992,0.5953355155482816,0.5548281505728314,0.4226677577741408,0.28191489361702127,0.486088379705401,0.42348608837970536,0.34206219312602293,0.5519639934533551,0.44271685761047463,0.5347790507364976,0.3690671031096563,0.531505728314239,0.5331423895253682,0.5445990180032734,0.5143207855973814,0.5417348608837971,0.42635024549918166,0.5564648117839608,0.5920621931260229,0.47504091653027825,0.5785597381342062,0.4181669394435352,0.5683306055646481,0.43617021276595747,0.219721767594108,0.4492635024549918,0.44762684124386254,0.4803600654664485,0.4717675941080196,0.4971358428805237,0.4942716857610474,0.5421440261865793,0.45540098199672663,0.49672667757774136,0.4071194762684124,0.4991816693944353,0.3408346972176759,0.49263502454991814,0.28559738134206214
261.wrd,0.3972995090016367,0.2422258592471358,0.440671031096563,0.41080196399345337,0.27905073649754497,0.3903436988543372,0.47299509001636664,0.27986906710310966,0.33756137479541737,0.36006546644844517,0.266366612111293,0.382569558101473,0.3612929623567921,0.2119476268412439,0.3653846153846154,0.4353518821603928,0.29459901800327337,0.25531914893617025,0.3739770867430442,0.3330605564648118,0.41366612111292966,0.32078559738134205,0.5364157119476268,0.47504091653027825,0.6080196399345336,0.42921440261865795,0.4075286415711947,0.5200490998363339,0.29255319148936165,0.38420621931260224,0.4099836333878887,1.0,0.5626022913256956,0.5069558101472995,0.4026186579378068,0.5188216039279869,0.30032733224222585,0.3817512274959084,0.35515548281505727,0.27086743044189854,0.3338788870703764,0.3015548281505729,0.2810965630114566,0.396481178396072,0.3563829787234043,0.43985270049099834,0.4373977086743044,0.30891980360065463,0.3572013093289689,0.31873977086743044,0.3273322422258592,0.3273322422258592,0.3015548281505729,0.3625204582651391,0.3711129296235679,0.41366612111292966,0.41080196399345337,0.3076923076923077,0.45540098199672663,0.339607201309329,0.26595744680851063,0.25,0.29950900163666117,0.3436988543371522,0.26595744680851063,0.3445171849427169,0.3293780687397708,0.3281505728314239,0.29418985270049103,0.3113747954173486,0.24058919803600654,0.23977086743044185,0.30441898527004907,0.3408346972176759,0.34615384615384615,0.36865793780687395,0.380114566284779,0.19967266775777415,0.17716857610474634,0.32487725040916526,0.40098199672667756,0.2950081833060556,0.27864157119476274,0.30891980360065463,0.3903436988543372,0.35597381342062195,0.4091653027823241,0.36661211129296234,0.30810147299509005,0.3416530278232406,0.3085106382978723,0.296644844517185,0.3027823240589198
262.wrd,0.6153846153846154,0.4541734860883797,0.6207037643207856,0.632569558101473,0.4414893617021277,0.6190671031096563,0.7029459901800328,0.44271685761047463,0.6681669394435352,0.3985270049099836,0.5830605564648118,0.5949263502454991,0.6558919803600655,0.35392798690671035,0.6374795417348609,0.7066284779050737,0.6207037643207856,0.531505728314239,0.6153846153846154,0.48690671031096566,0.5597381342062193,0.636252045826514,0.6452536824877251,0.6292962356792144,0.6243862520458265,0.6522094926350246,0.5188216039279869,0.644026186579378,0.531505728314239,0.6399345335515548,0.5445990180032734,0.5626022913256956,1.0,0.7021276595744681,0.5319148936170213,0.7982815057283142,0.5822422258592471,0.6133387888707038,0.5765139116202946,0.37438625204582654,0.6403436988543372,0.5184124386252046,0.5826513911620295,0.6661211129296236,0.632569558101473,0.6918985270049101,0.6775777414075286,0.5597381342062193,0.5916530278232406,0.570785597381342,0.5695581014729951,0.631342062193126,0.6227495908346972,0.5114566284779051,0.6653027823240589,0.6432078559738135,0.6055646481178396,0.48117839607201307,0.6182487725040917,0.5077741407528642,0.400163666121113,0.47913256955810146,0.5077741407528642,0.5965630114566285,0.486088379705401,0.5875613747954174,0.5572831423895254,0.4914075286415712,0.5,0.6133387888707038,0.49549918166939444,0.5192307692307692,0.5470540098199672,0.6067921440261865,0.5572831423895254,0.5785597381342062,0.646481178396072,0.5188216039279869,0.33428805237315873,0.5683306055646481,0.6170212765957447,0.5556464811783961,0.5797872340425532,0.5793780687397709,0.642798690671031,0.585924713584288,0.5863338788870704,0.5711947626841244,0.5233224222585925,0.5662847790507365,0.487315875613748,0.5634206219312603,0.46808510638297873
263.wrd,0.5077741407528642,0.32855973813420625,0.5061374795417348,0.48404255319148937,0.46031096563011453,0.48895253682487727,0.6354337152209493,0.33265139116202946,0.5372340425531915,0.3359247135842881,0.4247135842880524,0.4607201309328969,0.5376432078559739,0.262684124386252,0.5417348608837971,0.5990180032733224,0.48690671031096566,0.4549918166939444,0.5265957446808511,0.3866612111292962,0.5053191489361701,0.5519639934533551,0.530278232405892,0.5556464811783961,0.5417348608837971,0.6031096563011457,0.46440261865793786,0.5658756137479541,0.43207855973813425,0.5265957446808511,0.4296235679214403,0.5069558101472995,0.7021276595744681,1.0,0.45949263502454996,0.707037643207856,0.4656301145662848,0.5008183306055647,0.45376432078559736,0.2508183306055647,0.5437806873977087,0.4091653027823241,0.39320785597381347,0.5405073649754502,0.48404255319148937,0.5274140752864157,0.6047463175122749,0.4492635024549918,0.4541734860883797,0.4648117839607201,0.49181669394435357,0.5261865793780687,0.49058919803600654,0.42512274959083474,0.5077741407528642,0.5339607201309329,0.47790507364975454,0.33265139116202946,0.4938625204582652,0.47626841243862517,0.3621112929623568,0.3858428805237316,0.4676759410801964,0.516366612111293,0.40875613747954176,0.5077741407528642,0.46726677577741405,0.42553191489361697,0.43207855973813425,0.5106382978723405,0.4177577741407529,0.42716857610474634,0.4435351882160393,0.47094926350245503,0.4795417348608838,0.5409165302782324,0.5634206219312603,0.4112111292962357,0.26227495908346976,0.47217675941080195,0.5560556464811783,0.47094926350245503,0.45376432078559736,0.43330605564648117,0.5699672667757774,0.5114566284779051,0.5360065466448445,0.5073649754500819,0.44762684124386254,0.457037643207856,0.32364975450081834,0.4815875613747954,0.3858428805237316
264.wrd,0.48977086743044185,0.2810965630114566,0.5511456628477904,0.5085924713584289,0.27209492635024546,0.412847790507365,0.5388707037643208,0.24263502454991814,0.5077741407528642,0.30891980360065463,0.4279869067103109,0.545417348608838,0.48567921440261863,0.2013093289689034,0.5098199672667758,0.5143207855973814,0.4423076923076923,0.29828150572831424,0.51759410801964,0.46522094926350244,0.3126022913256956,0.38829787234042556,0.46153846153846156,0.5879705400981996,0.5053191489361701,0.531505728314239,0.19844517184942712,0.4668576104746317,0.3056464811783961,0.4676759410801964,0.3387888707037643,0.4026186579378068,0.5319148936170213,0.45949263502454996,1.0,0.4668576104746317,0.5961538461538461,0.5846972176759411,0.4578559738134206,0.23117839607201307,0.4451718494271686,0.4275777414075287,0.439443535188216,0.59328968903437,0.37847790507364976,0.4599018003273322,0.4063011456628478,0.4991816693944353,0.5016366612111294,0.3817512274959084,0.47013093289689034,0.4832242225859247,0.4435351882160393,0.37929623567921444,0.4414893617021277,0.46235679214402614,0.47135842880523726,0.28477905073649756,0.4971358428805237,0.2557283142389526,0.21890343698854342,0.2606382978723404,0.29909983633387893,0.42512274959083474,0.2540916530278232,0.38707037643207853,0.32487725040916526,0.3064648117839607,0.3829787234042553,0.45376432078559736,0.3416530278232406,0.42348608837970536,0.38625204582651396,0.5368248772504092,0.45376432078559736,0.23404255319148937,0.5503273322422259,0.38216039279869063,0.023731587561374834,0.33633387888707034,0.4607201309328969,0.37438625204582654,0.3477905073649754,0.40384615384615385,0.46317512274959083,0.4500818330605565,0.43780687397708673,0.4075286415711947,0.35229132569558097,0.5282324058919803,0.28682487725040917,0.39484451718494273,0.3907528641571195
265.wrd,0.6051554828150573,0.4676759410801964,0.5961538461538461,0.5924713584288053,0.3985270049099836,0.5990180032733224,0.7054009819967266,0.4091653027823241,0.6816693944353519,0.3183306055646481,0.5736497545008183,0.5609656301145662,0.664075286415712,0.3379705400981997,0.6153846153846154,0.6939443535188217,0.6157937806873977,0.44762684124386254,0.6550736497545009,0.46153846153846156,0.516366612111293,0.6456628477905073,0.607201309328969,0.6264320785597381,0.5613747954173486,0.6648936170212766,0.4590834697217676,0.6342062193126023,0.5495090016366613,0.6493453355155483,0.6014729950900164,0.5188216039279869,0.7982815057283142,0.707037643207856,0.4668576104746317,1.0,0.6395253682487725,0.560556464811784,0.5503273322422259,0.35024549918166936,0.6518003273322422,0.5339607201309329,0.5834697217675942,0.6509819967266776,0.6198854337152209,0.6419803600654664,0.6702127659574468,0.5364157119476268,0.542962356792144,0.5924713584288053,0.5740589198036006,0.648936170212766,0.6256137479541735,0.46153846153846156,0.676759410801964,0.662847790507365,0.5945171849427169,0.4345335515548282,0.5953355155482816,0.5020458265139116,0.36620294599018,0.47585924713584293,0.5040916530278232,0.6104746317512275,0.4774959083469722,0.6022913256955811,0.5495090016366613,0.487315875613748,0.49468085106382975,0.6125204582651391,0.47708674304418985,0.5609656301145662,0.5552373158756138,0.5969721767594107,0.5548281505728314,0.5924713584288053,0.6460720130932898,0.5208674304418985,0.3154664484451718,0.5936988543371522,0.6141571194762684,0.5883797054009821,0.5752864157119476,0.5973813420621932,0.6698036006546645,0.5957446808510638,0.5994271685761048,0.5830605564648118,0.5355973813420623,0.5777414075286416,0.39198036006546644,0.5638297872340425,0.36006546644844517
266.wrd,0.5360065466448445,0.37234042553191493,0.5335515548281506,0.5090016366612111,0.19599018003273327,0.4774959083469722,0.5806055646481179,0.26882160392798693,0.5642389525368249,0.08224222585924712,0.5245499181669395,0.5192307692307692,0.5781505728314239,0.20090016366612107,0.5159574468085106,0.5936988543371522,0.4787234042553191,0.22626841243862517,0.6170212765957447,0.5699672667757774,0.3895253682487725,0.46808510638297873,0.5094108019639935,0.6714402618657938,0.5090016366612111,0.6031096563011457,0.1522094926350246,0.5818330605564648,0.4206219312602292,0.5257774140752864,0.587152209492635,0.30032733224222585,0.5822422258592471,0.4656301145662848,0.5961538461538461,0.6395253682487725,1.0,0.5936988543371522,0.4549918166939444,0.21317512274959083,0.4774959083469722,0.46522094926350244,0.574468085106383,0.6149754500818331,0.5617839607201309,0.5507364975450082,0.5143207855973814,0.4881342062193126,0.49672667757774136,0.5008183306055647,0.5486906710310966,0.5634206219312603,0.5274140752864157,0.35229132569558097,0.6162029459901801,0.5965630114566285,0.5458265139116203,0.2168576104746317,0.5265957446808511,0.36661211129296234,0.24386252045826518,0.42635024549918166,0.3907528641571195,0.5646481178396072,0.2909165302782324,0.5220949263502455,0.43698854337152204,0.43126022913256956,0.44762684124386254,0.6096563011456628,0.3850245499181669,0.5904255319148937,0.5634206219312603,0.573240589198036,0.574468085106383,0.3387888707037643,0.6513911620294599,0.46522094926350244,0.10556464811783961,0.47504091653027825,0.5073649754500819,0.5470540098199672,0.47790507364975454,0.5184124386252046,0.5527823240589198,0.5851063829787234,0.4832242225859247,0.5380523731587561,0.45376432078559736,0.6321603927986907,0.24631751227495913,0.43985270049099834,0.26718494271685767
267.wrd,0.574468085106383,0.37929623567921444,0.5949263502454991,0.560556464811784,0.2712765957446809,0.5085924713584289,0.6063829787234043,0.33756137479541737,0.6268412438625204,0.24959083469721766,0.545417348608838,0.5748772504091653,0.6280687397708674,0.2815057283142389,0.6272504091653028,0.6276595744680851,0.5761047463175123,0.37274959083469716,0.6211129296235679,0.5806055646481179,0.457037643207856,0.5298690671031097,0.5098199672667758,0.6260229132569558,0.5691489361702128,0.6599836333878887,0.25450081833060556,0.5445990180032734,0.42716857610474634,0.5675122749590835,0.5081833060556464,0.3817512274959084,0.6133387888707038,0.5008183306055647,0.5846972176759411,0.560556464811784,0.5936988543371522,1.0,0.51759410801964,0.31301145662847796,0.572013093289689,0.487315875613748,0.45253682487725044,0.6022913256955811,0.5155482815057283,0.5920621931260229,0.49959083469721766,0.5810147299509001,0.5171849427168576,0.5339607201309329,0.5323240589198036,0.6407528641571194,0.5683306055646481,0.4423076923076923,0.6252045826513912,0.5961538461538461,0.5265957446808511,0.32692307692307687,0.5630114566284778,0.39402618657937805,0.3322422258592471,0.4725859247135843,0.4717675941080196,0.6002454991816695,0.4288052373158756,0.5355973813420623,0.47790507364975454,0.483633387888707,0.5581014729950899,0.6648936170212766,0.4639934533551555,0.5806055646481179,0.5687397708674304,0.6141571194762684,0.607201309328969,0.41530278232405893,0.6951718494271686,0.44967266775777415,0.1366612111292962,0.4599018003273322,0.5245499181669395,0.49263502454991814,0.439443535188216,0.4676759410801964,0.5388707037643208,0.5159574468085106,0.5004091653027823,0.4807692307692307,0.4238952536824877,0.5973813420621932,0.32855973813420625,0.49836333878887074,0.4083469721767594
268.wrd,0.585924713584288,0.4472176759410802,0.5552373158756138,0.5855155482815058,0.3477905073649754,0.570785597381342,0.6456628477905073,0.35679214402618653,0.5977905073649754,0.35188216039279874,0.5335515548281506,0.5564648117839608,0.6378887070376432,0.33756137479541737,0.6149754500818331,0.642798690671031,0.6288870703764321,0.3612929623567921,0.5822422258592471,0.4562193126022913,0.32569558101472995,0.396481178396072,0.5384615384615384,0.4684942716857611,0.48281505728314233,0.5413256955810147,0.3359247135842881,0.5360065466448445,0.4328968903436988,0.6346153846153846,0.41939443535188214,0.35515548281505727,0.5765139116202946,0.45376432078559736,0.4578559738134206,0.5503273322422259,0.4549918166939444,0.51759410801964,1.0,0.4459901800327333,0.5842880523731588,0.6076104746317512,0.5073649754500819,0.6178396072013093,0.5879705400981996,0.6534369885433715,0.6763502454991817,0.5671031096563011,0.6599836333878887,0.6112929623567922,0.6006546644844517,0.5724222585924714,0.6419803600654664,0.44762684124386254,0.6018821603927986,0.6125204582651391,0.5355973813420623,0.48281505728314233,0.5192307692307692,0.40466448445171854,0.3273322422258592,0.38379705400982,0.4463993453355155,0.42839607201309327,0.35106382978723405,0.5090016366612111,0.4112111292962357,0.40180032733224225,0.4279869067103109,0.49263502454991814,0.41448445171849424,0.4259410801963993,0.4766775777414075,0.5114566284779051,0.45867430441898527,0.46317512274959083,0.556873977086743,0.4578559738134206,0.2148117839607201,0.516366612111293,0.546644844517185,0.5081833060556464,0.48977086743044185,0.529050736497545,0.5761047463175123,0.5957446808510638,0.5405073649754502,0.5090016366612111,0.487315875613748,0.48199672667757776,0.40098199672667756,0.5531914893617021,0.4365793780687398
269.wrd,0.4189852700490998,0.46522094926350244,0.4005728314238952,0.4316693944353519,0.2099018003273322,0.43617021276595747,0.41939443535188214,0.27373158756137483,0.3850245499181669,0.25040916530278234,0.4738134206219312,0.3240589198036007,0.4787234042553191,0.3780687397708674,0.4950900163666121,0.4807692307692307,0.43903436988543376,0.21317512274959083,0.4099836333878887,0.3473813420621932,0.21440261865793786,0.20376432078559736,0.4459901800327333,0.2450900163666121,0.37274959083469716,0.34819967266775775,0.28682487725040917,0.34410801963993454,0.42553191489361697,0.48404255319148937,0.3351063829787234,0.27086743044189854,0.37438625204582654,0.2508183306055647,0.23117839607201307,0.35024549918166936,0.21317512274959083,0.31301145662847796,0.4459901800327333,1.0,0.38216039279869063,0.3788870703764321,0.3040098199672667,0.35106382978723405,0.32487725040916526,0.44476268412438624,0.41734860883797054,0.44271685761047463,0.45867430441898527,0.3923895253682488,0.3682487725040916,0.40180032733224225,0.4238952536824877,0.3273322422258592,0.440671031096563,0.4071194762684124,0.4148936170212766,0.35392798690671035,0.3612929623567921,0.3596563011456628,0.28764320785597386,0.3719312602291326,0.4181669394435352,0.292962356792144,0.36620294599018,0.45949263502454996,0.4120294599018003,0.4492635024549918,0.40384615384615385,0.3416530278232406,0.4148936170212766,0.280278232405892,0.36865793780687395,0.32283142389525366,0.3400163666121113,0.36006546644844517,0.3895253682487725,0.3400163666121113,0.12356792144026185,0.36088379705400986,0.35310965630114566,0.37274959083469716,0.3760229132569558,0.3874795417348609,0.40302782324058917,0.42430441898527005,0.3952536824877251,0.33551554828150576,0.367430441898527,0.32774140752864156,0.3097381342062193,0.4275777414075287,0.3301963993453355
27.wrd,0.6833060556464812,0.5581014729950899,0.6534369885433715,0.6902618657937807,0.4169394435351882,0.7123567921440261,0.7712765957446809,0.4099836333878887,0.7921440261865794,0.38829787234042556,0.7189034369885434,0.6538461538461539,0.782733224222586,0.3972995090016367,0.8003273322422259,0.7749590834697218,0.8211947626841244,0.32364975450081834,0.7446808510638299,0.4815875613747954,0.4083469721767594,0.5090016366612111,0.5368248772504092,0.4950900163666121,0.48690671031096566,0.601063829787234,0.37356792144026185,0.5253682487725041,0.5495090016366613,0.8166939443535188,0.49345335515548283,0.3338788870703764,0.6403436988543372,0.5437806873977087,0.4451718494271686,0.6518003273322422,0.4774959083469722,0.572013093289689,0.5842880523731588,0.38216039279869063,1.0,0.6207037643207856,0.5392798690671031,0.7139934533551555,0.5666939443535188,0.6235679214402619,0.5879705400981996,0.6759410801963994,0.5699672667757774,0.6223404255319149,0.5769230769230769,0.8301963993453355,0.7405891980360065,0.5204582651391162,0.7594108019639935,0.718494271685761,0.5969721767594107,0.5098199672667758,0.6346153846153846,0.5012274959083469,0.4279869067103109,0.47913256955810146,0.5253682487725041,0.5560556464811783,0.5331423895253682,0.6051554828150573,0.5478723404255319,0.5331423895253682,0.5675122749590835,0.6468903436988543,0.5679214402618658,0.5229132569558101,0.5752864157119476,0.5597381342062193,0.5965630114566285,0.5306873977086743,0.631342062193126,0.6051554828150573,0.2352700490998363,0.6141571194762684,0.6636661211129296,0.5822422258592471,0.6297054009819967,0.6587561374795418,0.7082651391162029,0.6084288052373159,0.6256137479541735,0.5581014729950899,0.5687397708674304,0.6190671031096563,0.4901800327332242,0.6996726677577741,0.5245499181669395
270.wrd,0.5916530278232406,0.4938625204582652,0.5507364975450082,0.5654664484451719,0.3301963993453355,0.6178396072013093,0.6117021276595744,0.3183306055646481,0.6321603927986907,0.276595744680851,0.6006546644844517,0.5237315875613748,0.6342062193126023,0.3142389525368249,0.6391162029459903,0.6350245499181669,0.6256137479541735,0.23813420621931258,0.6170212765957447,0.4521276595744681,0.3449263502454992,0.3690671031096563,0.45867430441898527,0.48199672667757776,0.4324877250409165,0.5016366612111294,0.2401800327332242,0.4627659574468085,0.41243862520458263,0.6505728314238952,0.44394435351882156,0.3015548281505729,0.5184124386252046,0.4091653027823241,0.4275777414075287,0.5339607201309329,0.46522094926350244,0.487315875613748,0.6076104746317512,0.3788870703764321,0.6207037643207856,1.0,0.4832242225859247,0.6342062193126023,0.5646481178396072,0.5887888707037643,0.5392798690671031,0.5904255319148937,0.5368248772504092,0.48567921440261863,0.5806055646481179,0.6554828150572831,0.6751227495908347,0.4238952536824877,0.6395253682487725,0.6452536824877251,0.4885433715220949,0.42921440261865795,0.530278232405892,0.44762684124386254,0.3359247135842881,0.42430441898527005,0.4472176759410802,0.510229132569558,0.3846153846153846,0.5421440261865793,0.4443535188216039,0.4787234042553191,0.4435351882160393,0.5495090016366613,0.44271685761047463,0.4803600654664485,0.5638297872340425,0.5552373158756138,0.5077741407528642,0.4500818330605565,0.5662847790507365,0.4824058919803601,0.11292962356792147,0.4766775777414075,0.5028641571194763,0.5192307692307692,0.51759410801964,0.5360065466448445,0.5507364975450082,0.5355973813420623,0.4950900163666121,0.4639934533551555,0.5220949263502455,0.49181669394435357,0.3993453355155483,0.5801963993453355,0.4226677577741408
