,component0,component1,component2,component3,component4,component5,component6,component7,component8,component9,component10,component11,component12,component13,component14,component15,component16,component17,component18,component19,component20,component21,component22,component23,component24,component25,component26,component27,component28,component29,component30,component31,component32,component33,component34,component35,component36,component37,component38,component39,component40,component41,component42,component43,component44,component45,component46,component47,component48,component49
39-8_vector_tfidf.txt,0.239500623784461,-0.6121594532283725,0.019119135790754135,0.05174891164699601,-0.003418073180498782,0.05297572833009902,0.010745662209368182,-0.12068639703920725,-0.07917226319638064,0.01948610680397833,-0.021813950451698923,-0.11401684612533702,-0.05919562240770146,-0.031401746838270676,-0.045663964831160336,-0.001330483264044044,0.05351399097435973,0.08036568318980573,0.06890531328642704,-0.0012276288838497767,-0.013151211794160452,-0.07349817255767407,-0.01617759974258923,-0.002067088651554342,0.024914761579706776,0.16854432993111185,-0.09458386184903929,-0.06091984619451031,0.051456757142637685,0.027311802270452497,-0.013841026954255525,-0.03974850968518753,0.06119902723761184,0.05427735501922857,-0.08351804168217783,-0.08787667409197039,-0.09555166961045763,-0.12585567609494588,-0.3147949022255524,-0.15910796298997548,0.0789538438640375,-0.2604801285079458,0.046141005898318196,-0.1370489501594687,-0.15627130803983938,0.06597344538455033,-0.1534268308968471,-0.14382963638981272,-0.18005248492478962,0.2875936898894344
39-9_vector_tfidf.txt,0.24867729681140718,-0.6145468336861148,0.022843613863712562,0.0593665577340451,0.008972971871146613,0.04629012849078207,-0.006521965896512119,-0.10320127020172852,-0.08551863580837442,0.025517690453459828,-0.02728288550976844,-0.12881894803445476,-0.0678280462605665,-0.02408070775005214,-0.05108034586359277,-0.011408044430285712,0.04049854370882757,0.10283216706357748,0.047671939090853745,0.004277548089670478,0.009719724757866127,-0.08837312880466944,0.007842799199286767,-0.007161149590675918,0.02821495864756403,0.13902028096267832,-0.12772928797195943,-0.07793395001869677,0.08111893371220369,0.0324379518768072,-0.007970757582879904,-0.06265400041792839,0.06586212659833189,0.03046607141770009,-0.1038127857832411,-0.09245164364366962,-0.08857296188837774,-0.15089356606521762,-0.29479467332051396,-0.14353713457837963,0.06709654189736329,-0.2599597869293414,0.04544804639586605,-0.1206579380544798,-0.17416382878027226,0.06060003344479265,-0.14727547122337434,-0.15140865367454404,-0.17312877861439713,0.27136877524520675
39_vector_tfidf.txt,0.281712590848069,-0.573451144728801,0.01666823150445213,0.019946375663429314,-0.07396678225869141,0.10686981818389205,-0.05432551373877565,-0.004705106344475271,-0.04362612867242077,-0.025593257379761092,-0.08930927505259503,-0.12342329965328037,-0.05836891219334083,-0.012645401424185817,0.01865605787469805,-0.02315092296886498,-0.018485942772960392,0.035682477981000195,-0.07950129177774357,-0.015692188843947706,-0.036910685972531936,-0.10710060260976025,0.1020093074271211,0.0008617261087112387,0.07414109738908768,-0.009711141185788905,-0.0013455277312183617,-0.009939722450864582,0.1207978296191831,-0.09909559535597484,0.07985239075606791,0.05562205672231713,0.10399268205146771,0.01562540230633701,-0.06419242366123498,0.010545720788871199,-0.0035722230497380616,-0.07100991658567367,-0.3171515538549311,-0.14322816850408102,0.06600618317110657,-0.24102583307403555,0.05911150136021479,-0.1731154539123999,-0.1772892251378997,0.06502347210071337,-0.1461114845461357,-0.14915908501828026,-0.2079626160478945,0.3319233487010727
40-0_vector_tfidf.txt,0.3021970073661143,-0.6941226245796898,-0.023224687334961334,0.2075451742334166,-0.22964151164272303,0.12634277069007657,-0.09454739830210246,0.04450260451421737,0.044729774215148746,-0.030013492532824506,-0.15629503219877613,0.005726200301268536,-0.05772527537098494,0.0068274224294537994,0.053952322356933924,-0.07165940853881511,-0.027836237893633587,-0.03118302455677222,-0.018980662086991246,0.13700925787568646,0.02553925105408157,0.0987543136564349,0.029430266319034518,0.028949540137236624,0.025084223685538132,0.09981387825564579,-0.09710979275357992,0.008415334487830333,0.04528962137063997,0.035450322235113886,0.007139234082499099,0.04535915143481627,0.14341278414596012,0.03514428285230068,0.030935697942970675,0.07484034134194625,-0.26429846465181916,0.015171626018813354,0.17532501121009766,-0.17767953752566032,-0.029503740022292585,0.0032857579804723013,0.09639646851726141,0.05268877132964081,-0.023565193285521042,-0.17070998625792005,-0.031080565120700603,-0.014924593948346334,0.026150081609092657,-0.03288956164885688
40-1_vector_tfidf.txt,0.31703380140805687,-0.6939304776634262,-0.029987168727150473,0.2002660825290691,-0.25648932282374526,0.11877217063934985,-0.09862509571031437,0.04909332910253311,0.0373562822156403,-0.052366691261235256,-0.13155482185649703,0.0035019164555924924,-0.05669403240836678,-0.003053626955903425,0.05923473656369098,-0.07380566244256521,-0.03888999816503074,-0.00735378385583882,-0.015114131467799509,0.11399834320989177,0.024894728548259415,0.11398367619404597,0.02865344686607092,0.03529648642813657,0.03503159250748971,0.09202520648437139,-0.0741098550685158,0.021466149274784702,0.02859913046295062,0.03592345867688867,0.013911424635471355,0.044209113604482875,0.14231857136752143,0.01566430963684354,0.06773829344563467,0.05825971132960974,-0.24916521065010555,0.02713672017250136,0.18443136467949361,-0.15659192801839245,-0.03872637206609046,-0.010913916042122026,0.1136178837895875,0.07183117416129706,-0.038043581706615294,-0.14868686075143386,-0.04379897068826171,-0.007332451171717893,0.038128586107896247,-0.06630064710405582
40-2_vector_tfidf.txt,0.3258703347392265,-0.697915593322584,-0.02362725731287638,0.20707389213072738,-0.24930888357242395,0.11504918007624441,-0.10955042364815859,0.06166892734454713,0.05700336833565575,-0.039320293213606645,-0.12814232381681515,-0.014372068092984493,-0.048711211665022375,-0.003810752618240475,0.05034801770887876,-0.05457298302404528,-0.03144929189483863,-0.013830026206714302,-0.03509696871398678,0.12154171118367638,0.029626039003488445,0.09897176868130404,0.05431671890989619,0.023086971940228556,0.027630452923591113,0.09445085683071255,-0.08223872388640098,0.025699474818708417,0.020636230636320755,0.06745439201096802,0.0038469556914448567,0.03396092125650447,0.12192690675639588,0.02878306481627841,0.058977664068822606,0.070549524842309,-0.24089701682888437,0.007971633603866468,0.15257690105119728,-0.16930264959587035,-0.02971954761365736,0.0006020001567584958,0.14521357291335266,0.06601227251028402,-0.0355631736435625,-0.144893321787514,-0.03469182798360018,-0.0020896377515432214,0.041701104070017626,-0.04950493162249968
40-3_vector_tfidf.txt,0.31641286637149735,-0.6870987398007214,-0.0212969977942028,0.20489124693497462,-0.24882085280389227,0.11477223057839774,-0.09925752265264672,0.05187936835410479,0.05482014517826315,-0.03591474291716945,-0.13165076051812705,0.026773836823719106,-0.04261867268258571,0.00835068692486821,0.06301271558713215,-0.050935698840062604,-0.03563841125821953,-0.009420964520834274,-0.0005987371799054691,0.12700053313337434,0.02006480113342927,0.11630334183246739,0.01095466284172242,0.03897188027511913,0.03547672637929334,0.09498064418728781,-0.06809091146703165,0.0098695936175693,0.05011697205467052,0.05049643602758588,0.02672249457281684,0.046708968931798836,0.1574949074676969,0.03560852885727901,0.03250813355020362,0.07594014373247197,-0.2598365439248582,0.023283995117745794,0.16615859676435127,-0.16946021142107717,-0.020468073739390632,0.003377966299119978,0.11370983846195723,0.05506672148826266,-0.03304764805324617,-0.17509306354708581,-0.03272193632535002,0.0076465288809639525,0.04376008948097461,-0.04927949355830168
40-4_vector_tfidf.txt,0.31504933350681885,-0.6955299114453622,-0.00460190190691416,0.20846649727186914,-0.25004737679252875,0.11170154065111208,-0.09074447532479406,0.059603243536953204,0.0683475045704737,-0.04683438767029752,-0.14123704481995472,-0.003434191661206086,-0.057806819134043265,0.0020983887165626366,0.06662773388066932,-0.06606583486404648,-0.03924566191329403,-0.010029600003917834,-0.010871015483232882,0.12214329193977154,0.017323178834176216,0.10064516254318669,0.020597966782699612,0.03110275444297959,0.05158956821526277,0.10454173986340261,-0.0944123734547428,0.0186794357527194,0.040976210550932146,0.03792720471446813,0.02279594152398241,0.043620126132733424,0.1297637813308851,0.01686471383465844,0.03433126930663208,0.06498051867971506,-0.23102328370327893,0.029453612177241944,0.16700901421716755,-0.16857426885689247,-0.05517818446947557,0.008272477046660398,0.12217709561008758,0.04405332169814208,-0.05580240468581425,-0.17202751033419367,-0.023789627629964227,-0.005983330685998382,0.023954967109039924,-0.0625396913206959
40-5_vector_tfidf.txt,0.3020770953671468,-0.6893946590372798,-0.026548225491455024,0.2251259854842027,-0.2347494988439742,0.12034003793084687,-0.0999034214179183,0.06177724977752329,0.04418992867957023,-0.03454815317329151,-0.14579560683703058,0.001701251988767476,-0.04240733451334791,0.002796983423267155,0.05559517170775463,-0.056958306585964374,-0.045210266073597107,-0.015402932438007416,-0.012308486495581706,0.1419253290446232,0.028424251860887262,0.1303931211714737,0.02811888455215274,0.03345726376317963,0.006347303132579672,0.09657647949972542,-0.0897293565017446,0.004743579690912618,0.030784702662302564,0.048655995370586375,0.017851251635732576,0.04442892173276974,0.15080328031165788,0.05205437987561361,0.015907091724207772,0.05863922482059433,-0.2603225261885659,0.0038029601438386617,0.15300910119170374,-0.17300728161075,-0.022035310814840944,-0.0051194457506566395,0.11917292040516303,0.06022166029275447,-0.0328665551386115,-0.15868347340813493,-0.05536954408679896,-0.008977422641033793,0.007971789442354011,-0.05234971551365692
40-6_vector_tfidf.txt,0.31468565559765177,-0.6930797844371005,-0.00774909911998122,0.2015599220409566,-0.2637924302678979,0.12101700540460084,-0.10207835179261006,0.028767213475053573,0.07842013919016444,-0.028033066302372005,-0.13891799879387282,-0.0029077469831725647,-0.04727944608428497,-0.001266967409331416,0.05873426225027198,-0.06765364377116469,-0.029229314824181177,-0.020704704018786393,-0.04107745665826931,0.12953461527170182,0.0210828734500886,0.12012559542133648,0.03232622873421306,0.040028110947752646,0.023435484208465984,0.09843089122627016,-0.06434310185273685,0.03298311857323174,0.026860320508458244,0.03835706842622884,0.030567237857553352,0.05155972694234026,0.14734779225711056,0.03842254382914467,0.03812529233213298,0.0587999151673157,-0.2449997801073281,0.016893196445566645,0.16071606701664437,-0.13884911419718643,-0.010837071864021325,-0.0028155263208878597,0.1436120542534157,0.0700084611093769,-0.023246862113240393,-0.16419206358011473,-0.02446456279938003,-0.001251944129640688,0.021537655510933874,-0.041074154155189606
40-7_vector_tfidf.txt,0.3124301098394455,-0.6865303750834216,-0.012544602142139562,0.2052829243939873,-0.27177898950666574,0.12702652685932436,-0.10681254384475664,0.04914060786902883,0.060105728412234875,-0.038493183914186414,-0.12480624649893132,0.01811056324279125,-0.05673678058264716,-0.004668365240573395,0.06374233093995803,-0.08123432094066284,-0.04872741566664307,-0.01770694008068115,-0.03708005143564136,0.12282576891798334,0.016844571858392672,0.10793068935722906,0.02511902961677033,0.03716169967827049,0.0359967865761141,0.10155435860050827,-0.08294712022352486,0.02340947011724078,0.02960689457045992,0.034827683316292456,0.025188460569339273,0.04032000318394822,0.13509872493996697,0.011225552263544129,0.047713541522419335,0.05357646839896555,-0.23801864703030762,0.013820981921770515,0.1751764570856056,-0.16647753009142746,-0.028536795393082886,-0.0072456807534443685,0.11937353937422619,0.0345448673471034,-0.03129213437365079,-0.1787321515802417,-0.02170786842405466,-0.008158993866985419,0.025149093660873954,-0.06621192470353351
40-8_vector_tfidf.txt,0.31776396920048,-0.6896027200901127,-0.03054375322170527,0.2226851803388028,-0.24309849462887453,0.12013776910629531,-0.0982878023522894,0.06933282865323703,0.050159730572235633,-0.04896233643586911,-0.14336014034250702,0.007908928836707865,-0.05674038128027216,-0.0016671907925903866,0.04811557874056619,-0.08053127785175831,-0.02406806910720485,-0.013305624530739489,-0.02001680984034723,0.11800494016702769,0.02508546886215174,0.10135074346144929,0.016641936108003682,0.04457313236933582,0.03098184711553663,0.11432674121633866,-0.08534631127444697,0.03786566560851567,0.024568969176268298,0.027141559198167305,0.011247725782604027,0.026476348128949948,0.1120189788981117,0.04327594707648633,0.015329321029132042,0.05207637933787529,-0.2537863063854451,0.009446534318909194,0.1806900746053657,-0.15837216830250472,-0.02135813617608526,0.006058626575707229,0.12852865958150167,0.040120356833346554,-0.02960800281801652,-0.1722720712923522,-0.047815403249008244,-0.003970409331813468,0.009121007595244193,-0.055534870036864206
40-9_vector_tfidf.txt,0.31695656481530754,-0.6952224954478333,-0.014847559816417007,0.1846323714713038,-0.25437495632711343,0.10547234981095828,-0.09055493429120555,0.04741337375966133,0.04730970598719473,-0.033413824699338845,-0.12834800313535338,-0.004592370858571762,-0.04565549993142067,-0.0032195414557413026,0.05552044451521455,-0.03889767678089134,-0.042117699314361816,0.00021460748900149128,-0.022406916499168147,0.12334745917430058,0.03161619903625696,0.121858532463423,0.037107094079332985,0.036840325880292166,0.035209858931623365,0.10324160268015939,-0.09200941567836772,0.04254146663028382,0.04051173920664237,0.035547004304960925,0.021818418850113614,0.059996217178364654,0.1309380723020283,0.026490816925293544,0.06360461764489328,0.018699994497256574,-0.2655939147074167,0.014042452726201787,0.1874623170575635,-0.1707816658299225,-0.05231756144501558,-0.0016528794869625997,0.11135678551198812,0.051755916394900944,-0.036324340347878466,-0.1506943377795143,-0.03319521039967621,-0.02223775451968732,0.014328951070325661,-0.053956526499775705
40_vector_tfidf.txt,0.3812195770181407,-0.4553099776956952,-0.02786234938557583,0.0700289892549934,-0.21847425365142528,0.08588100602786612,-0.1037094618827507,0.12950466592476456,0.09207635315109713,-0.06461253412441476,-0.1642050489408625,-0.030597305761732974,0.005517480916478706,0.011637386331254449,0.08525261266632705,-0.007131587112092261,-0.13907758090645939,0.013220716259247728,-0.18766346724959684,0.08700823398495772,-0.008671850558947506,0.08482303857166305,0.14751887590045412,0.04705923337172055,0.060465859761708846,-0.17390665326304183,0.18480013937003487,0.01867689031250491,0.08276128706090936,-0.06584731159232003,0.0845654841815084,0.19788358324927788,0.3064530036630942,0.03250475508754822,0.04630672074832529,0.28760067744881995,-0.040826114750920676,0.10010800038259172,0.017451193515104255,-0.06916456946087063,0.002950757122899999,-0.05258368706708359,0.1594830618391609,0.08057006183186854,-0.03362280780062133,-0.09545754849875152,-0.16409504708116943,0.1008990334499577,0.07097391375248703,-0.0887376163120597
41-0_vector_tfidf.txt,0.3024555687252241,-0.5234006692198958,-0.013689012378108708,0.0003567457760063528,-0.25890501709807834,0.1586678883389116,-0.22820507902048617,0.15797315738285692,-0.001442351252522437,-0.09996371053476191,-0.22362577823541324,-0.041846601266654654,-0.05596321235524547,0.015383083741920328,0.08687979089681766,-0.039512160663759524,-0.04667780476739731,-0.16548529112457877,-0.06977123993778185,0.003213113004513493,0.06542665647212008,-0.2161118517074164,0.021673159224216563,0.08489259898041636,-0.06599589770796083,-0.11645446018067691,0.04979451812266478,0.20231312796445783,0.12249348723517978,-0.2672954272324712,-0.005924058309290006,0.012987773720243019,-0.19012247492065182,-0.030061805591832105,0.04130559473922159,-0.17017770607031624,0.02457504174686327,-0.08013350852645258,-0.0008284098416177422,-0.005898639964863317,-0.10697360279616272,0.01375704187988977,-0.09638266421773409,-0.13748311242373182,-0.05454845357855659,0.003793981328567781,0.11402321068940531,-0.08487805533794572,-0.07095916991230666,0.08362717559726887
41-1_vector_tfidf.txt,0.28791789233588105,-0.5248929453490305,-0.0184009402237604,-0.007485265475681655,-0.2539022151836759,0.1566911023958717,-0.22896732775451728,0.1564240221605863,-0.015072286431185954,-0.10731596314003998,-0.20949689664065818,-0.029633926745108563,-0.05539049180205275,0.02268247608902281,0.08367970648145133,-0.040371600977565376,-0.04124552784809143,-0.17162828419106255,-0.06316949500268966,0.0074905010711180916,0.057422462841643,-0.21617475340090128,0.02160682475616566,0.07845440351946821,-0.0525504822252183,-0.1153337273151781,0.03497579591643692,0.20952359238512033,0.13184140006137776,-0.2618409745490833,-0.009219518361628416,0.022507402085397834,-0.20495968413211363,-0.04629226764068285,0.027826460187569776,-0.195095148646368,0.01177369011618188,-0.0869216554396841,0.011755726636103383,-0.01743286988623174,-0.09860525182167644,0.02470716068100994,-0.08601125577419991,-0.1310558200377562,-0.03914382033096097,-0.005499050157470914,0.12343074032312494,-0.09187719668143184,-0.08767857384737748,0.0895752536058974
41-2_vector_tfidf.txt,0.28624866963885015,-0.5316861605032495,-0.022418095098664766,-0.013813709835910801,-0.24959677820837145,0.15626726703017754,-0.23333403388486068,0.1589079610636898,-0.0038327039658100546,-0.10047357344315,-0.21477867708432138,-0.03142943813541147,-0.056391552670731045,0.027452362361842324,0.09171591108330329,-0.04586641348781848,-0.028124129510667263,-0.1553731260286413,-0.07847423479023764,0.004753339925359427,0.05527016834811624,-0.20744029902387906,0.042510532242489664,0.08962456974676097,-0.048392405315509666,-0.1166041267377164,0.05324151583384523,0.20912604314347613,0.12715522695301287,-0.26054993524280673,-0.009789403671142042,0.016226118982861894,-0.19445867182531665,-0.04284302260331426,0.03768236764262763,-0.18002891137713736,0.013138276695826966,-0.08414053044435969,0.01112675123926136,-0.010446419917364353,-0.09562343416501586,0.025625012960577707,-0.08353582021461856,-0.13779947022006686,-0.05137043682091619,-0.013154405391731681,0.11977488432314162,-0.09898513457135807,-0.09145655352233917,0.10283493562656791
41-3_vector_tfidf.txt,0.29551484635375985,-0.5365458868978695,-0.015179159950012561,0.0037527599781540457,-0.24912539488279498,0.15538699046258353,-0.23134319543468912,0.15941818818397346,-0.004774591290054218,-0.101447468449872,-0.20821635237101235,-0.02868978779426922,-0.056905590564176024,0.017643235836602995,0.07809771515062328,-0.044154949370459384,-0.0230305737127653,-0.16825084990450853,-0.06295861022847805,0.0077698654634222614,0.06244618789962205,-0.21178334453192357,0.01751958504857876,0.07956563907456342,-0.05596340822708216,-0.09358697141800632,0.04188058770054575,0.19444589185059172,0.12984802733514905,-0.2562275216305819,-0.012718382686804362,0.02187909717681817,-0.20063153615967746,-0.04730784867071489,0.04235982314489556,-0.19673363309708436,0.008044006999472686,-0.09872489841946515,0.002259451243167369,-0.008759186308218156,-0.10957976621124171,0.025608504795036454,-0.07442921143701059,-0.135442889760079,-0.04784016780444329,0.003072001442885989,0.11369957581515842,-0.09617007260820715,-0.09973684331296691,0.08124489597953669
41-4_vector_tfidf.txt,0.29503611025313314,-0.5219089949375839,-0.007840557493938338,-0.00990897051647533,-0.24139951956071454,0.16812831306242096,-0.23088149660662888,0.1565418100395993,0.0017518452351230408,-0.10429309757856375,-0.2128493710875617,-0.03688677960227042,-0.040811415809386575,0.01310656076382314,0.08361052617196099,-0.047477581002296286,-0.029062337556166218,-0.16826491665292145,-0.07487082709719409,-0.004231689594050081,0.05051788207235235,-0.2098430399518072,0.019329234870822904,0.08411546161996812,-0.048108598501690095,-0.10409726683555773,0.03949148447151635,0.21144396968632798,0.12394394248145922,-0.26613494414379846,-0.005425503308954867,0.012823557293293111,-0.19808933662077652,-0.04121430626351746,0.040523044344530655,-0.19726591927117101,0.017369491485430523,-0.0791343121380279,0.008142200110076521,-0.006497655678036742,-0.09825286240008992,0.028800980244446196,-0.0921481552567736,-0.14561511553427958,-0.04177458358397948,-0.01572627089230718,0.13149977480046002,-0.09122781596132792,-0.09657437221849674,0.086760613499423
41-5_vector_tfidf.txt,0.2839870017736424,-0.5384952223725944,-0.017604848848546274,-0.010812706615487527,-0.2534825984980877,0.15430470193553952,-0.23080928575644463,0.1503849008355795,-0.01094566676333517,-0.10814080577820574,-0.2105310945541179,-0.0350905067256909,-0.05409449345423776,0.02452058545715689,0.09394920709365036,-0.0483829132686388,-0.02924252211990752,-0.16403998754071905,-0.07323536580493258,-0.004385521946879008,0.05866961037857287,-0.2091650006793334,0.030673591030391547,0.08037978822283455,-0.054227001618401854,-0.10734497419042131,0.047753897439940796,0.20585434191897195,0.13584659602977917,-0.26396718963604104,-0.014269251173649038,0.026335297766584494,-0.1910569253235175,-0.0623423050877433,0.042710460880055694,-0.16883323800118957,0.025702687018783046,-0.07785292167548659,0.006263804503749074,-0.007467353613131243,-0.10629064424397278,0.01268321604105139,-0.08174187450935633,-0.1377103680782085,-0.04414367994806267,-0.002341632039771816,0.10927237154308488,-0.10744016397933309,-0.09584832335060889,0.08818549553763197
41-6_vector_tfidf.txt,0.28951023010833254,-0.5263312523808651,-0.021086050221605895,-0.009235309927061163,-0.2529334418696035,0.15538656918147267,-0.2229233975731711,0.15384715473168786,-0.0037824652399079156,-0.10054692740650575,-0.2156842667827963,-0.03306493375621115,-0.045211660399975394,0.01085870274324539,0.08873243828351568,-0.04252163668173241,-0.02292740958090614,-0.15549096177125113,-0.07795395156234279,0.0023632110416241165,0.04891581106196381,-0.2119630828105397,0.028858353728575516,0.07632730585494206,-0.054886885925204736,-0.09839021556930069,0.047625246052009816,0.20011484900807647,0.12513873464034456,-0.26677646073794464,-0.002970317853904976,0.019928861474700875,-0.20900992710758656,-0.05862037456036944,0.043669556744385246,-0.18492979095958753,0.0138598938050271,-0.08765075597015651,0.013491545247590055,-0.020141597054005117,-0.11165916021481516,0.01778971224486226,-0.09079443208155798,-0.14717139087321884,-0.04528152509753336,-0.02041699815274421,0.12246614855548012,-0.10050221805351382,-0.10707634917721114,0.08454684129186524
41-7_vector_tfidf.txt,0.29130192921923087,-0.5270709753541876,-0.018909261457755493,-0.011518610289346237,-0.2484411532825621,0.14975526567715333,-0.22333607834057395,0.16366928498726,-0.007136092756421569,-0.10175727635403964,-0.20999846091344201,-0.031897715667859844,-0.055542600575033685,0.015334113626186063,0.08563741092725466,-0.034685961000882816,-0.03155935556715011,-0.16240283309022602,-0.06554730131602556,0.0009431953881810549,0.05145851437715166,-0.21051842919101782,0.028333386575665077,0.07413079207102452,-0.04959295210608508,-0.10646890230749968,0.04206604020377698,0.2114412129997639,0.12098586725647563,-0.26607945251195075,-0.002693012131788131,0.01456605842315796,-0.21067088245215826,-0.058857666326373535,0.0424044019052426,-0.18656628579240023,0.025445791951491926,-0.08068114331029998,0.015078561063208522,-0.01216889464669114,-0.10015814025424738,0.01614411569068738,-0.09910829031881674,-0.14364467065416447,-0.04187546507469281,-0.007136319965551015,0.12388911214683912,-0.09605154807649219,-0.10440677770851786,0.08821548415069612
41-8_vector_tfidf.txt,0.282134666780298,-0.5399461068693401,-0.01525902252275959,0.00342691354844409,-0.25052918317375855,0.1672539400242855,-0.23241550644987063,0.14208358614635808,-0.013809708144439178,-0.09802517974734502,-0.2226963190982694,-0.0340341609899474,-0.04615047075192467,0.017245208226838667,0.08320320817930776,-0.05706040425292672,-0.021427979345568154,-0.16060781555705553,-0.059071952086761276,0.01208584964478156,0.05480883761898114,-0.20744236448756986,0.01600043972340276,0.09233754122075875,-0.04935111659414026,-0.08775821593099138,0.03358842385993856,0.19921696274286566,0.13042110023511316,-0.26496055334768537,-0.00373664300072014,0.010250318563901328,-0.19455939718364665,-0.050529443024855424,0.03534080711976844,-0.19669135202260174,0.005277513186139251,-0.09861929750862758,0.006421338350155952,-0.009385782980878778,-0.10008161676903146,0.025666623902875073,-0.07478736078612774,-0.1442171150400621,-0.04611780833901891,-0.013549763042503915,0.12325712992466688,-0.08816847706315964,-0.09038349369147584,0.08234449973004929
41-9_vector_tfidf.txt,0.301294236894922,-0.5407258716077579,-0.013412921580103801,-0.007273432884785793,-0.24043810955779482,0.16451009806994357,-0.22843382528745673,0.1585885149154689,-0.001961957136352086,-0.09695980371893763,-0.21174293343291323,-0.03495690326785601,-0.05732631005953758,0.02521853663935595,0.08276176347216774,-0.044436051547568474,-0.023557731568888213,-0.15391107724968403,-0.057189285721431754,0.007598694656761103,0.06701192995523675,-0.2059245333454224,0.020065184237053744,0.09273079989942734,-0.05724241540280081,-0.09470202732568828,0.034945839834773215,0.20576930065324467,0.12661466642055563,-0.24011294071924927,-0.013678086676518625,0.009398939894933766,-0.20623675319106496,-0.044811431035821296,0.030755253181338052,-0.1904383617383855,0.0056852400103805205,-0.10638981830526754,0.003572963800783775,-0.016591790703735385,-0.09975385450053346,0.030337650676419282,-0.07401808400457403,-0.15000734315321895,-0.046601952600414685,-0.016953182918733125,0.12380744544877952,-0.08569214835346564,-0.08972196012717741,0.08675308495414805
41_vector_tfidf.txt,0.4153731396486818,-0.38573125341416586,-0.052467553379578306,-0.07879533472718767,-0.22064758235060675,0.1727138768106191,-0.2236849487871706,0.22487831549981013,0.06411165085807813,-0.09023403431870416,-0.17429703456333606,-0.02595171367135457,-0.022150492025426367,0.023033236702897725,0.14945392011031966,0.018863281078974607,-0.09890879994863368,-0.11769936618217026,-0.14959551138460198,-0.03046108443031589,0.014797242063041447,-0.17982048751938742,0.12034585121125736,0.05848758658144007,0.0026495452830011894,-0.2671933812832007,0.1635352786456588,0.1914393471272388,0.13461678476191855,-0.3118526417042441,0.0235539577953902,0.06800921055718853,-0.09277132833849792,-0.031640456976692745,0.039732081422779585,-0.04115743817497085,0.11494455224040387,0.029405537180429212,-0.037519888315432424,0.06416764868288426,-0.07472708244511406,0.014104425443115614,-0.058424327574865785,-0.1309631218640689,-0.03545760917452618,0.010967610436300719,0.0347403068366133,-0.04929543613599227,-0.07287143287030717,0.04090913400672486
42-0_vector_tfidf.txt,0.18263394434194488,-0.4340816327846235,-0.002965233608207323,-0.06460473258513476,0.0630048787827658,-0.02501496368733088,0.06828859084059764,-0.045165617774697124,-0.08319902013583916,-0.023399222237642462,-0.038271869722577845,-0.06106453192355608,0.06062800855199734,-0.09870876478403483,0.010349806450184016,-0.06774294506280401,-0.0738860778491689,0.027892397319970338,0.01266026538004102,0.046688640065713494,0.00208950881065316,0.08930453590949344,-0.01490357949592426,0.005415210610159387,-0.0027081675017826493,0.03624647435310997,0.08532954439450267,0.0005274915413782233,0.11633984996891746,0.015484572623519311,-0.08871954371000777,-0.09068678380818294,0.03623552179524328,0.3459387046020473,0.1804255538609228,-0.1732442809843158,0.23052162275840934,-0.06430424123228229,-0.2801098025847527,0.021835766181752043,0.009770212182170595,-0.20994643976393043,-0.24512084209691892,0.16754797325218676,-0.21784542968925066,-0.12745533277863014,0.32760483651237643,-0.13570602210927457,-0.17574515427161702,0.06520538984529538
42-1_vector_tfidf.txt,0.1802520066967856,-0.42649856862066426,4.871487725126381e-05,-0.05268281047255304,0.07004955759995143,-0.02963818124008073,0.056468252158330276,-0.043810704111380695,-0.06798443648823546,-0.033091500616076505,-0.04706079009283157,-0.06687101862806759,0.07263827350933853,-0.10033664008874642,0.012174533205313656,-0.06774213593257548,-0.08269556104243501,0.021876810501225204,0.013571400410224591,0.02537439338196543,0.002184856311139398,0.0782029032028825,-0.007780021853766036,0.009572084154639266,-0.009674408283163901,0.029799690082044625,0.09513904834994406,-0.010895604959048101,0.12235991317386052,0.01647795086423739,-0.08144553227127362,-0.10871249393909825,0.040662931574981416,0.35529720544738475,0.1782919099579598,-0.17601819348311473,0.233928756903714,-0.06015912624763943,-0.27278970982380746,0.02377879337845771,0.01700108896610004,-0.20497803630866535,-0.2500842834897478,0.17753010032621108,-0.2166582625877814,-0.1253685334797624,0.32853001257566655,-0.13900045990005205,-0.16580054615690326,0.058681944067006664
42-2_vector_tfidf.txt,0.18948291491131528,-0.4254962871005584,-0.009529265984884804,-0.07870514932232285,0.07073147861621187,-0.024773066365635164,0.07071164740115082,-0.03618569401404286,-0.06223425311135945,-0.013575647132295334,-0.04128878884318792,-0.07277869093301575,0.06394544144072652,-0.09537365163049606,0.012722637258327178,-0.07792924442330867,-0.08453646725520896,0.016525012581111654,0.005412754523688896,0.04083268522023428,0.0038448384546966798,0.08202830487594738,0.0017706790057832125,-0.00044312733836130856,-0.002717306691323525,0.022526739417051918,0.09280469955525228,-0.0047940831790788995,0.11350065912646777,0.006802502675036145,-0.07862793527662137,-0.0948829530486985,0.03072615521030137,0.35975958511727224,0.1762272712624943,-0.17058128184987492,0.24022519359086283,-0.058635447054939976,-0.2917978460797668,0.018342064393584673,0.018770395835517328,-0.20518159458013255,-0.2473913943799222,0.16580717129143618,-0.2104124041248435,-0.115730488251604,0.32742963152082044,-0.14141737767873186,-0.16032530878917461,0.04849026578969525
